geoid,year,measure,value,moe,Unnamed: 0,measure_type,measure_units,region_name,region_type
511870204004,2021,perc_income_min_price_25,0.685485714285714,,4468,percent,,"Block Group 4, Census Tract 204, Warren County, Virginia",block group
510594820012,2021,perc_income_min_price_25,0.165753948332005,,4469,percent,,"Block Group 2, Census Tract 4820.01, Fairfax County, Virginia",block group
510594611003,2021,perc_income_min_price_25,0.370956769126105,,4470,percent,,"Block Group 3, Census Tract 4611, Fairfax County, Virginia",block group
510479304002,2021,perc_income_min_price_25,0.666173040613083,,4471,percent,,"Block Group 2, Census Tract 9304, Culpeper County, Virginia",block group
515708301001,2021,perc_income_min_price_25,0.390961434003259,,4472,percent,,"Block Group 1, Census Tract 8301, Colonial Heights city, Virginia",block group
511539005011,2021,perc_income_min_price_25,0.455181311106333,,4473,percent,,"Block Group 1, Census Tract 9005.01, Prince William County, Virginia",block group
510731002034,2021,perc_income_min_price_25,0.456990476190476,,4474,percent,,"Block Group 4, Census Tract 1002.03, Gloucester County, Virginia",block group
510872016022,2021,perc_income_min_price_25,0.437219812661734,,4475,percent,,"Block Group 2, Census Tract 2016.02, Henrico County, Virginia",block group
517100025001,2021,perc_income_min_price_25,1.1940674873088,,4476,percent,,"Block Group 1, Census Tract 25, Norfolk city, Virginia",block group
511076105073,2021,perc_income_min_price_25,0.20749778018658,,4477,percent,,"Block Group 3, Census Tract 6105.07, Loudoun County, Virginia",block group
511539014091,2021,perc_income_min_price_25,0.328330702770758,,4478,percent,,"Block Group 1, Census Tract 9014.09, Prince William County, Virginia",block group
515102009003,2021,perc_income_min_price_25,0.143951424194303,,4479,percent,,"Block Group 3, Census Tract 2009, Alexandria city, Virginia",block group
511959316002,2021,perc_income_min_price_25,0.515065670873036,,4480,percent,,"Block Group 2, Census Tract 9316, Wise County, Virginia",block group
510330306002,2021,perc_income_min_price_25,1.21051304040761,,4481,percent,,"Block Group 2, Census Tract 306, Caroline County, Virginia",block group
510190306012,2021,perc_income_min_price_25,0.508384070971479,,4482,percent,,"Block Group 2, Census Tract 306.01, Bedford County, Virginia",block group
511770203061,2021,perc_income_min_price_25,0.440732349519319,,4483,percent,,"Block Group 1, Census Tract 203.06, Spotsylvania County, Virginia",block group
511610310003,2021,perc_income_min_price_25,0.701151440762172,,4484,percent,,"Block Group 3, Census Tract 310, Roanoke County, Virginia",block group
510190304023,2021,perc_income_min_price_25,1.28759233754852,,4485,percent,,"Block Group 3, Census Tract 304.02, Bedford County, Virginia",block group
517100070022,2021,perc_income_min_price_25,0.57186442293941,,4486,percent,,"Block Group 2, Census Tract 70.02, Norfolk city, Virginia",block group
511730302003,2021,perc_income_min_price_25,0.511443549418233,,4487,percent,,"Block Group 3, Census Tract 302, Smyth County, Virginia",block group
517750101004,2021,perc_income_min_price_25,0.912382111347734,,4488,percent,,"Block Group 4, Census Tract 101, Salem city, Virginia",block group
518000758012,2021,perc_income_min_price_25,0.688612099644128,,4489,percent,,"Block Group 2, Census Tract 758.01, Suffolk city, Virginia",block group
511410302004,2021,perc_income_min_price_25,0.780749707145646,,4490,percent,,"Block Group 4, Census Tract 302, Patrick County, Virginia",block group
511670303001,2021,perc_income_min_price_25,1.60457417995787,,4491,percent,,"Block Group 1, Census Tract 303, Russell County, Virginia",block group
511498504002,2021,perc_income_min_price_25,0.488015213610894,,4492,percent,,"Block Group 2, Census Tract 8504, Prince George County, Virginia",block group
511610307011,2021,perc_income_min_price_25,0.369471479610694,,4493,percent,,"Block Group 1, Census Tract 307.01, Roanoke County, Virginia",block group
518200035003,2021,perc_income_min_price_25,0.379288175964082,,4494,percent,,"Block Group 3, Census Tract 35, Waynesboro city, Virginia",block group
511059502001,2021,perc_income_min_price_25,0.52732186408279,,4495,percent,,"Block Group 1, Census Tract 9502, Lee County, Virginia",block group
511019501022,2021,perc_income_min_price_25,0.913727232341182,,4496,percent,,"Block Group 2, Census Tract 9501.02, King William County, Virginia",block group
511390303001,2021,perc_income_min_price_25,0.712633663366337,,4497,percent,,"Block Group 1, Census Tract 303, Page County, Virginia",block group
511498502003,2021,perc_income_min_price_25,0.559036893203883,,4498,percent,,"Block Group 3, Census Tract 8502, Prince George County, Virginia",block group
510872008042,2021,perc_income_min_price_25,1.18701761329903,,4499,percent,,"Block Group 2, Census Tract 2008.04, Henrico County, Virginia",block group
511552103004,2021,perc_income_min_price_25,0.598762145614268,,4500,percent,,"Block Group 4, Census Tract 2103, Pulaski County, Virginia",block group
511539004071,2021,perc_income_min_price_25,0.456596208987795,,4501,percent,,"Block Group 1, Census Tract 9004.07, Prince William County, Virginia",block group
510190306042,2021,perc_income_min_price_25,0.559897940133176,,4502,percent,,"Block Group 2, Census Tract 306.04, Bedford County, Virginia",block group
510731002011,2021,perc_income_min_price_25,0.440446467910119,,4503,percent,,"Block Group 1, Census Tract 1002.01, Gloucester County, Virginia",block group
511870204005,2021,perc_income_min_price_25,0.80531686358754,,4504,percent,,"Block Group 5, Census Tract 204, Warren County, Virginia",block group
510411003002,2021,perc_income_min_price_25,0.995628838599015,,4505,percent,,"Block Group 2, Census Tract 1003, Chesterfield County, Virginia",block group
511770202012,2021,perc_income_min_price_25,0.408768741481145,,4506,percent,,"Block Group 2, Census Tract 202.01, Spotsylvania County, Virginia",block group
516600001022,2021,perc_income_min_price_25,0.721867854134072,,4507,percent,,"Block Group 2, Census Tract 1.02, Harrisonburg city, Virginia",block group
516500107022,2021,perc_income_min_price_25,0.730720812182741,,4508,percent,,"Block Group 2, Census Tract 107.02, Hampton city, Virginia",block group
510594826021,2021,perc_income_min_price_25,0.197119992988952,,4509,percent,,"Block Group 1, Census Tract 4826.02, Fairfax County, Virginia",block group
511610311021,2021,perc_income_min_price_25,0.572938722875838,,4510,percent,,"Block Group 1, Census Tract 311.02, Roanoke County, Virginia",block group
510932803001,2021,perc_income_min_price_25,0.542163774403471,,4511,percent,,"Block Group 1, Census Tract 2803, Isle of Wight County, Virginia",block group
511539014103,2021,perc_income_min_price_25,0.161634126952046,,4512,percent,,"Block Group 3, Census Tract 9014.10, Prince William County, Virginia",block group
511210207004,2021,perc_income_min_price_25,0.560359995640191,,4513,percent,,"Block Group 4, Census Tract 207, Montgomery County, Virginia",block group
511970501002,2021,perc_income_min_price_25,0.977113536406581,,4514,percent,,"Block Group 2, Census Tract 501, Wythe County, Virginia",block group
510010901001,2021,perc_income_min_price_25,0.89553241518307,,4515,percent,,"Block Group 1, Census Tract 901, Accomack County, Virginia",block group
510872010032,2021,perc_income_min_price_25,0.882080443148116,,4516,percent,,"Block Group 2, Census Tract 2010.03, Henrico County, Virginia",block group
510872001273,2021,perc_income_min_price_25,0.287533656650235,,4517,percent,,"Block Group 3, Census Tract 2001.27, Henrico County, Virginia",block group
518100454212,2021,perc_income_min_price_25,0.51163732901176,,4518,percent,,"Block Group 2, Census Tract 454.21, Virginia Beach city, Virginia",block group
510131028022,2021,perc_income_min_price_25,0.223614062558252,,4519,percent,,"Block Group 2, Census Tract 1028.02, Arlington County, Virginia",block group
511770204031,2021,perc_income_min_price_25,0.473264774729755,,4520,percent,,"Block Group 1, Census Tract 204.03, Spotsylvania County, Virginia",block group
511019501023,2021,perc_income_min_price_25,0.576591917166751,,4521,percent,,"Block Group 3, Census Tract 9501.02, King William County, Virginia",block group
515500210044,2021,perc_income_min_price_25,0.812260190493387,,4522,percent,,"Block Group 4, Census Tract 210.04, Chesapeake city, Virginia",block group
510890105002,2021,perc_income_min_price_25,1.54054574638844,,4523,percent,,"Block Group 2, Census Tract 105, Henry County, Virginia",block group
511730307021,2021,perc_income_min_price_25,0.92137549680318,,4524,percent,,"Block Group 1, Census Tract 307.02, Smyth County, Virginia",block group
510579508003,2021,perc_income_min_price_25,1.2260789590217,,4525,percent,,"Block Group 3, Census Tract 9508, Essex County, Virginia",block group
515400004021,2021,perc_income_min_price_25,0.184079869237912,,4526,percent,,"Block Group 1, Census Tract 4.02, Charlottesville city, Virginia",block group
511076110132,2021,perc_income_min_price_25,0.262977902490354,,4527,percent,,"Block Group 2, Census Tract 6110.13, Loudoun County, Virginia",block group
515102004051,2021,perc_income_min_price_25,0.781498371335505,,4528,percent,,"Block Group 1, Census Tract 2004.05, Alexandria city, Virginia",block group
515500213023,2021,perc_income_min_price_25,0.440002567323474,,4529,percent,,"Block Group 3, Census Tract 213.02, Chesapeake city, Virginia",block group
510090104011,2021,perc_income_min_price_25,0.630450396790638,,4530,percent,,"Block Group 1, Census Tract 104.01, Amherst County, Virginia",block group
510030103005,2021,perc_income_min_price_25,0.471973770491803,,4531,percent,,"Block Group 5, Census Tract 103, Albemarle County, Virginia",block group
518100462172,2021,perc_income_min_price_25,0.353516699410609,,4532,percent,,"Block Group 2, Census Tract 462.17, Virginia Beach city, Virginia",block group
510594805021,2021,perc_income_min_price_25,0.204913879003559,,4533,percent,,"Block Group 1, Census Tract 4805.02, Fairfax County, Virginia",block group
510594706002,2021,perc_income_min_price_25,0.300348019128533,,4534,percent,,"Block Group 2, Census Tract 4706, Fairfax County, Virginia",block group
511770204062,2021,perc_income_min_price_25,0.434244343891403,,4535,percent,,"Block Group 2, Census Tract 204.06, Spotsylvania County, Virginia",block group
515500214021,2021,perc_income_min_price_25,0.438712194170497,,4536,percent,,"Block Group 1, Census Tract 214.02, Chesapeake city, Virginia",block group
511059505004,2021,perc_income_min_price_25,1.12941176470588,,4537,percent,,"Block Group 4, Census Tract 9505, Lee County, Virginia",block group
511610306001,2021,perc_income_min_price_25,0.333317896803712,,4538,percent,,"Block Group 1, Census Tract 306, Roanoke County, Virginia",block group
511076105072,2021,perc_income_min_price_25,0.183461544343677,,4539,percent,,"Block Group 2, Census Tract 6105.07, Loudoun County, Virginia",block group
510932801012,2021,perc_income_min_price_25,0.580378307774176,,4540,percent,,"Block Group 2, Census Tract 2801.01, Isle of Wight County, Virginia",block group
511430108012,2021,perc_income_min_price_25,0.927304347826087,,4541,percent,,"Block Group 2, Census Tract 108.01, Pittsylvania County, Virginia",block group
510499301005,2021,perc_income_min_price_25,1.47235800625856,,4542,percent,,"Block Group 5, Census Tract 9301, Cumberland County, Virginia",block group
510330303001,2021,perc_income_min_price_25,0.647753042995326,,4543,percent,,"Block Group 1, Census Tract 303, Caroline County, Virginia",block group
510690511023,2021,perc_income_min_price_25,0.449737565608598,,4544,percent,,"Block Group 3, Census Tract 511.02, Frederick County, Virginia",block group
517100004001,2021,perc_income_min_price_25,0.50099536424763,,4545,percent,,"Block Group 1, Census Tract 4, Norfolk city, Virginia",block group
511159513003,2021,perc_income_min_price_25,0.728591507747835,,4546,percent,,"Block Group 3, Census Tract 9513, Mathews County, Virginia",block group
510853214031,2021,perc_income_min_price_25,0.696464851686306,,4547,percent,,"Block Group 1, Census Tract 3214.03, Hanover County, Virginia",block group
510853208042,2021,perc_income_min_price_25,0.231454921986545,,4548,percent,,"Block Group 2, Census Tract 3208.04, Hanover County, Virginia",block group
510010906004,2021,perc_income_min_price_25,0.695478260869565,,4549,percent,,"Block Group 4, Census Tract 906, Accomack County, Virginia",block group
511990504022,2021,perc_income_min_price_25,0.387630464988529,,4550,percent,,"Block Group 2, Census Tract 504.02, York County, Virginia",block group
511990502033,2021,perc_income_min_price_25,0.342442812012332,,4551,percent,,"Block Group 3, Census Tract 502.03, York County, Virginia",block group
510594162001,2021,perc_income_min_price_25,0.299119795865783,,4552,percent,,"Block Group 1, Census Tract 4162, Fairfax County, Virginia",block group
510594210021,2021,perc_income_min_price_25,0.408031837095659,,4553,percent,,"Block Group 1, Census Tract 4210.02, Fairfax County, Virginia",block group
510594223022,2021,perc_income_min_price_25,0.253359898059038,,4554,percent,,"Block Group 2, Census Tract 4223.02, Fairfax County, Virginia",block group
510594222011,2021,perc_income_min_price_25,0.321166580398736,,4555,percent,,"Block Group 1, Census Tract 4222.01, Fairfax County, Virginia",block group
510594826024,2021,perc_income_min_price_25,0.265460875722884,,4556,percent,,"Block Group 4, Census Tract 4826.02, Fairfax County, Virginia",block group
510594524001,2021,perc_income_min_price_25,0.339243799666299,,4557,percent,,"Block Group 1, Census Tract 4524, Fairfax County, Virginia",block group
510594822023,2021,perc_income_min_price_25,0.363056746532156,,4558,percent,,"Block Group 3, Census Tract 4822.02, Fairfax County, Virginia",block group
511330203006,2021,perc_income_min_price_25,0.438712194170497,,4559,percent,,"Block Group 6, Census Tract 203, Northumberland County, Virginia",block group
510594210011,2021,perc_income_min_price_25,0.338710588235294,,4560,percent,,"Block Group 1, Census Tract 4210.01, Fairfax County, Virginia",block group
511539004074,2021,perc_income_min_price_25,0.703605224055682,,4561,percent,,"Block Group 4, Census Tract 9004.07, Prince William County, Virginia",block group
511539012342,2021,perc_income_min_price_25,0.26427564328516,,4562,percent,,"Block Group 2, Census Tract 9012.34, Prince William County, Virginia",block group
511539010102,2021,perc_income_min_price_25,0.228797395926048,,4563,percent,,"Block Group 2, Census Tract 9010.10, Prince William County, Virginia",block group
511539012291,2021,perc_income_min_price_25,0.272234199478044,,4564,percent,,"Block Group 1, Census Tract 9012.29, Prince William County, Virginia",block group
511539013031,2021,perc_income_min_price_25,0.242956962025316,,4565,percent,,"Block Group 1, Census Tract 9013.03, Prince William County, Virginia",block group
511539017014,2021,perc_income_min_price_25,0.606113684210526,,4566,percent,,"Block Group 4, Census Tract 9017.01, Prince William County, Virginia",block group
510010903002,2021,perc_income_min_price_25,1.52019514049482,,4567,percent,,"Block Group 2, Census Tract 903, Accomack County, Virginia",block group
511277003001,2021,perc_income_min_price_25,0.387467700258398,,4568,percent,,"Block Group 1, Census Tract 7003, New Kent County, Virginia",block group
510190306032,2021,perc_income_min_price_25,1.3750501403931,,4569,percent,,"Block Group 2, Census Tract 306.03, Bedford County, Virginia",block group
510230403021,2021,perc_income_min_price_25,0.319802367326627,,4570,percent,,"Block Group 1, Census Tract 403.02, Botetourt County, Virginia",block group
510230401002,2021,perc_income_min_price_25,2.15088589440975,,4571,percent,,"Block Group 2, Census Tract 401, Botetourt County, Virginia",block group
510594154012,2021,perc_income_min_price_25,0.536909948081399,,4572,percent,,"Block Group 2, Census Tract 4154.01, Fairfax County, Virginia",block group
511790105031,2021,perc_income_min_price_25,0.391386623164763,,4573,percent,,"Block Group 1, Census Tract 105.03, Stafford County, Virginia",block group
518100458071,2021,perc_income_min_price_25,0.666444444444444,,4574,percent,,"Block Group 1, Census Tract 458.07, Virginia Beach city, Virginia",block group
518100404041,2021,perc_income_min_price_25,0.374761790709057,,4575,percent,,"Block Group 1, Census Tract 404.04, Virginia Beach city, Virginia",block group
518100424002,2021,perc_income_min_price_25,0.916634828455719,,4576,percent,,"Block Group 2, Census Tract 424, Virginia Beach city, Virginia",block group
518100438003,2021,perc_income_min_price_25,0.414469819991017,,4577,percent,,"Block Group 3, Census Tract 438, Virginia Beach city, Virginia",block group
518100446002,2021,perc_income_min_price_25,0.294495998428831,,4578,percent,,"Block Group 2, Census Tract 446, Virginia Beach city, Virginia",block group
518100458011,2021,perc_income_min_price_25,0.417252173913043,,4579,percent,,"Block Group 1, Census Tract 458.01, Virginia Beach city, Virginia",block group
518100460022,2021,perc_income_min_price_25,0.338312573443008,,4580,percent,,"Block Group 2, Census Tract 460.02, Virginia Beach city, Virginia",block group
511838703003,2021,perc_income_min_price_25,0.580694345284914,,4581,percent,,"Block Group 3, Census Tract 8703, Sussex County, Virginia",block group
510872010033,2021,perc_income_min_price_25,1.24482877896921,,4582,percent,,"Block Group 3, Census Tract 2010.03, Henrico County, Virginia",block group
510670202001,2021,perc_income_min_price_25,0.702739906570797,,4583,percent,,"Block Group 1, Census Tract 202, Franklin County, Virginia",block group
511199511002,2021,perc_income_min_price_25,0.688643967722889,,4584,percent,,"Block Group 2, Census Tract 9511, Middlesex County, Virginia",block group
511430105001,2021,perc_income_min_price_25,0.789276315789474,,4585,percent,,"Block Group 1, Census Tract 105, Pittsylvania County, Virginia",block group
510872010021,2021,perc_income_min_price_25,0.947526394776335,,4586,percent,,"Block Group 1, Census Tract 2010.02, Henrico County, Virginia",block group
510670205003,2021,perc_income_min_price_25,0.668682505399568,,4587,percent,,"Block Group 3, Census Tract 205, Franklin County, Virginia",block group
510499302003,2021,perc_income_min_price_25,1.53041703864303,,4588,percent,,"Block Group 3, Census Tract 9302, Cumberland County, Virginia",block group
511430103002,2021,perc_income_min_price_25,0.548388571428571,,4589,percent,,"Block Group 2, Census Tract 103, Pittsylvania County, Virginia",block group
511430111002,2021,perc_income_min_price_25,0.607392405063291,,4590,percent,,"Block Group 2, Census Tract 111, Pittsylvania County, Virginia",block group
516300005003,2021,perc_income_min_price_25,0.586515425609935,,4591,percent,,"Block Group 3, Census Tract 5, Fredericksburg city, Virginia",block group
511770202011,2021,perc_income_min_price_25,0.395064438931214,,4592,percent,,"Block Group 1, Census Tract 202.01, Spotsylvania County, Virginia",block group
511910102002,2021,perc_income_min_price_25,0.544106644902401,,4593,percent,,"Block Group 2, Census Tract 102, Washington County, Virginia",block group
511910102001,2021,perc_income_min_price_25,0.5534800055348,,4594,percent,,"Block Group 1, Census Tract 102, Washington County, Virginia",block group
511410302005,2021,perc_income_min_price_25,1.40813991020863,,4595,percent,,"Block Group 5, Census Tract 302, Patrick County, Virginia",block group
511371101023,2021,perc_income_min_price_25,1.08456497175141,,4596,percent,,"Block Group 3, Census Tract 1101.02, Orange County, Virginia",block group
511690306002,2021,perc_income_min_price_25,1.22646765660541,,4597,percent,,"Block Group 2, Census Tract 306, Scott County, Virginia",block group
511690303003,2021,perc_income_min_price_25,1.5187517802323,,4598,percent,,"Block Group 3, Census Tract 303, Scott County, Virginia",block group
511730305002,2021,perc_income_min_price_25,0.903933092224231,,4599,percent,,"Block Group 2, Census Tract 305, Smyth County, Virginia",block group
511730304001,2021,perc_income_min_price_25,1.50749222504948,,4600,percent,,"Block Group 1, Census Tract 304, Smyth County, Virginia",block group
510479305012,2021,perc_income_min_price_25,0.864720720720721,,4601,percent,,"Block Group 2, Census Tract 9305.01, Culpeper County, Virginia",block group
510932801052,2021,perc_income_min_price_25,0.866882237115451,,4602,percent,,"Block Group 2, Census Tract 2801.05, Isle of Wight County, Virginia",block group
516500103142,2021,perc_income_min_price_25,0.810997183098591,,4603,percent,,"Block Group 2, Census Tract 103.14, Hampton city, Virginia",block group
516500112003,2021,perc_income_min_price_25,0.61547407306061,,4604,percent,,"Block Group 3, Census Tract 112, Hampton city, Virginia",block group
510079301004,2021,perc_income_min_price_25,0.700216260447718,,4605,percent,,"Block Group 4, Census Tract 9301, Amelia County, Virginia",block group
511479301003,2021,perc_income_min_price_25,1.16708811515269,,4606,percent,,"Block Group 3, Census Tract 9301, Prince Edward County, Virginia",block group
511590401002,2021,perc_income_min_price_25,1.7495746852671,,4607,percent,,"Block Group 2, Census Tract 401, Richmond County, Virginia",block group
511410303021,2021,perc_income_min_price_25,1.15806747429895,,4608,percent,,"Block Group 1, Census Tract 303.02, Patrick County, Virginia",block group
511539012281,2021,perc_income_min_price_25,0.338312573443008,,4609,percent,,"Block Group 1, Census Tract 9012.28, Prince William County, Virginia",block group
511539012211,2021,perc_income_min_price_25,0.45942323158822,,4610,percent,,"Block Group 1, Census Tract 9012.21, Prince William County, Virginia",block group
511539015031,2021,perc_income_min_price_25,0.227412322274882,,4611,percent,,"Block Group 1, Census Tract 9015.03, Prince William County, Virginia",block group
511030303002,2021,perc_income_min_price_25,0.505118796992481,,4612,percent,,"Block Group 2, Census Tract 303, Lancaster County, Virginia",block group
510950803042,2021,perc_income_min_price_25,0.312939130434783,,4613,percent,,"Block Group 2, Census Tract 803.04, James City County, Virginia",block group
510950803041,2021,perc_income_min_price_25,0.30436400541272,,4614,percent,,"Block Group 1, Census Tract 803.04, James City County, Virginia",block group
511539017013,2021,perc_income_min_price_25,0.319626267829547,,4615,percent,,"Block Group 3, Census Tract 9017.01, Prince William County, Virginia",block group
518100462063,2021,perc_income_min_price_25,0.348400212982235,,4616,percent,,"Block Group 3, Census Tract 462.06, Virginia Beach city, Virginia",block group
518200035004,2021,perc_income_min_price_25,0.5940868646516,,4617,percent,,"Block Group 4, Census Tract 35, Waynesboro city, Virginia",block group
518100404032,2021,perc_income_min_price_25,0.485622140958344,,4618,percent,,"Block Group 2, Census Tract 404.03, Virginia Beach city, Virginia",block group
518100428022,2021,perc_income_min_price_25,0.760508019695273,,4619,percent,,"Block Group 2, Census Tract 428.02, Virginia Beach city, Virginia",block group
518100444011,2021,perc_income_min_price_25,0.203322033898305,,4620,percent,,"Block Group 1, Census Tract 444.01, Virginia Beach city, Virginia",block group
518100454171,2021,perc_income_min_price_25,0.428214464196473,,4621,percent,,"Block Group 1, Census Tract 454.17, Virginia Beach city, Virginia",block group
518100458081,2021,perc_income_min_price_25,0.460805654434172,,4622,percent,,"Block Group 1, Census Tract 458.08, Virginia Beach city, Virginia",block group
516600004011,2021,perc_income_min_price_25,0.729846478330528,,4623,percent,,"Block Group 1, Census Tract 4.01, Harrisonburg city, Virginia",block group
510479302012,2021,perc_income_min_price_25,0.357495504981772,,4624,percent,,"Block Group 2, Census Tract 9302.01, Culpeper County, Virginia",block group
511639303001,2021,perc_income_min_price_25,0.594234008123906,,4625,percent,,"Block Group 1, Census Tract 9303, Rockbridge County, Virginia",block group
511752005001,2021,perc_income_min_price_25,0.75937589011615,,4626,percent,,"Block Group 1, Census Tract 2005, Southampton County, Virginia",block group
511410303013,2021,perc_income_min_price_25,0.85312,,4627,percent,,"Block Group 3, Census Tract 303.01, Patrick County, Virginia",block group
517100061001,2021,perc_income_min_price_25,0.801550180408927,,4628,percent,,"Block Group 1, Census Tract 61, Norfolk city, Virginia",block group
517100066073,2021,perc_income_min_price_25,0.729639316343288,,4629,percent,,"Block Group 3, Census Tract 66.07, Norfolk city, Virginia",block group
517402111002,2021,perc_income_min_price_25,1.5806394940267,,4630,percent,,"Block Group 2, Census Tract 2111, Portsmouth city, Virginia",block group
517402123001,2021,perc_income_min_price_25,1.31935330131613,,4631,percent,,"Block Group 1, Census Tract 2123, Portsmouth city, Virginia",block group
517402131031,2021,perc_income_min_price_25,0.452025372103247,,4632,percent,,"Block Group 1, Census Tract 2131.03, Portsmouth city, Virginia",block group
511818601003,2021,perc_income_min_price_25,0.767744,,4633,percent,,"Block Group 3, Census Tract 8601, Surry County, Virginia",block group
517100002024,2021,perc_income_min_price_25,0.613532911672946,,4634,percent,,"Block Group 4, Census Tract 2.02, Norfolk city, Virginia",block group
511990509001,2021,perc_income_min_price_25,0.711844291478756,,4635,percent,,"Block Group 1, Census Tract 509, York County, Virginia",block group
511479303001,2021,perc_income_min_price_25,1.80249386549151,,4636,percent,,"Block Group 1, Census Tract 9303, Prince Edward County, Virginia",block group
517402103001,2021,perc_income_min_price_25,0.40240629752214,,4637,percent,,"Block Group 1, Census Tract 2103, Portsmouth city, Virginia",block group
517100031003,2021,perc_income_min_price_25,0.808719101123595,,4638,percent,,"Block Group 3, Census Tract 31, Norfolk city, Virginia",block group
517100030001,2021,perc_income_min_price_25,0.588356466722252,,4639,percent,,"Block Group 1, Census Tract 30, Norfolk city, Virginia",block group
517100040024,2021,perc_income_min_price_25,1.06193750184426,,4640,percent,,"Block Group 4, Census Tract 40.02, Norfolk city, Virginia",block group
517402120002,2021,perc_income_min_price_25,1.01661016949153,,4641,percent,,"Block Group 2, Census Tract 2120, Portsmouth city, Virginia",block group
510619303041,2021,perc_income_min_price_25,0.265044446572054,,4642,percent,,"Block Group 1, Census Tract 9303.04, Fauquier County, Virginia",block group
510619302041,2021,perc_income_min_price_25,0.670235645721415,,4643,percent,,"Block Group 1, Census Tract 9302.04, Fauquier County, Virginia",block group
511319302001,2021,perc_income_min_price_25,0.974078960722623,,4644,percent,,"Block Group 1, Census Tract 9302, Northampton County, Virginia",block group
511770204042,2021,perc_income_min_price_25,0.639786666666667,,4645,percent,,"Block Group 2, Census Tract 204.04, Spotsylvania County, Virginia",block group
511498505011,2021,perc_income_min_price_25,0.458574377532557,,4646,percent,,"Block Group 1, Census Tract 8505.01, Prince George County, Virginia",block group
510310202002,2021,perc_income_min_price_25,1.34195809410186,,4647,percent,,"Block Group 2, Census Tract 202, Campbell County, Virginia",block group
511850204003,2021,perc_income_min_price_25,1.04617396991498,,4648,percent,,"Block Group 3, Census Tract 204, Tazewell County, Virginia",block group
511850209001,2021,perc_income_min_price_25,1.82055464926591,,4649,percent,,"Block Group 1, Census Tract 209, Tazewell County, Virginia",block group
511850204001,2021,perc_income_min_price_25,1.07302893430526,,4650,percent,,"Block Group 1, Census Tract 204, Tazewell County, Virginia",block group
510594607011,2021,perc_income_min_price_25,0.215292027351205,,4651,percent,,"Block Group 1, Census Tract 4607.01, Fairfax County, Virginia",block group
517402105001,2021,perc_income_min_price_25,1.81044370661032,,4652,percent,,"Block Group 1, Census Tract 2105, Portsmouth city, Virginia",block group
511770201061,2021,perc_income_min_price_25,0.288155271396658,,4653,percent,,"Block Group 1, Census Tract 201.06, Spotsylvania County, Virginia",block group
511770202032,2021,perc_income_min_price_25,0.472748768472906,,4654,percent,,"Block Group 2, Census Tract 202.03, Spotsylvania County, Virginia",block group
511770204043,2021,perc_income_min_price_25,0.708076366962731,,4655,percent,,"Block Group 3, Census Tract 204.04, Spotsylvania County, Virginia",block group
511770204072,2021,perc_income_min_price_25,0.303157894736842,,4656,percent,,"Block Group 2, Census Tract 204.07, Spotsylvania County, Virginia",block group
518100452002,2021,perc_income_min_price_25,0.667519893161204,,4657,percent,,"Block Group 2, Census Tract 452, Virginia Beach city, Virginia",block group
518100462073,2021,perc_income_min_price_25,0.801068447412354,,4658,percent,,"Block Group 3, Census Tract 462.07, Virginia Beach city, Virginia",block group
518100458051,2021,perc_income_min_price_25,0.437320760219705,,4659,percent,,"Block Group 1, Census Tract 458.05, Virginia Beach city, Virginia",block group
510872002023,2021,perc_income_min_price_25,0.281567602669525,,4660,percent,,"Block Group 3, Census Tract 2002.02, Henrico County, Virginia",block group
510872014034,2021,perc_income_min_price_25,0.731002823424265,,4661,percent,,"Block Group 4, Census Tract 2014.03, Henrico County, Virginia",block group
510872001232,2021,perc_income_min_price_25,0.377165494618359,,4662,percent,,"Block Group 2, Census Tract 2001.23, Henrico County, Virginia",block group
510872011022,2021,perc_income_min_price_25,1.2841012468561,,4663,percent,,"Block Group 2, Census Tract 2011.02, Henrico County, Virginia",block group
510619304031,2021,perc_income_min_price_25,0.424461874152267,,4664,percent,,"Block Group 1, Census Tract 9304.03, Fauquier County, Virginia",block group
510619302031,2021,perc_income_min_price_25,0.357267324963138,,4665,percent,,"Block Group 1, Census Tract 9302.03, Fauquier County, Virginia",block group
510411008211,2021,perc_income_min_price_25,0.289884490841429,,4666,percent,,"Block Group 1, Census Tract 1008.21, Chesterfield County, Virginia",block group
510411009021,2021,perc_income_min_price_25,0.424166705954458,,4667,percent,,"Block Group 1, Census Tract 1009.02, Chesterfield County, Virginia",block group
510411010122,2021,perc_income_min_price_25,0.405498591549296,,4668,percent,,"Block Group 2, Census Tract 1010.12, Chesterfield County, Virginia",block group
510411009351,2021,perc_income_min_price_25,0.320963210702341,,4669,percent,,"Block Group 1, Census Tract 1009.35, Chesterfield County, Virginia",block group
510411010091,2021,perc_income_min_price_25,0.330857205898577,,4670,percent,,"Block Group 1, Census Tract 1010.09, Chesterfield County, Virginia",block group
518100440042,2021,perc_income_min_price_25,0.535487902865815,,4671,percent,,"Block Group 2, Census Tract 440.04, Virginia Beach city, Virginia",block group
518100456032,2021,perc_income_min_price_25,0.586706662971356,,4672,percent,,"Block Group 2, Census Tract 456.03, Virginia Beach city, Virginia",block group
518100454064,2021,perc_income_min_price_25,0.358757090307338,,4673,percent,,"Block Group 4, Census Tract 454.06, Virginia Beach city, Virginia",block group
